elapsed time,timestamp,topic,value
186.495,1739218281.006000000,/waffle/pose.pose.position.x,10.03354537301834
189.865,1739218284.376000000,/waffle/pose.pose.position.x,10.126734215230636
193.176,1739218287.687000000,/waffle/pose.pose.position.x,10.200014453300959
196.507,1739218291.018000000,/waffle/pose.pose.position.x,10.278839037706712
199.645,1739218294.156000000,/waffle/pose.pose.position.x,10.358918018989483
202.964,1739218297.475000000,/waffle/pose.pose.position.x,10.428905321533506
206.279,1739218300.790000000,/waffle/pose.pose.position.x,10.507450882061969
209.522,1739218304.033000000,/waffle/pose.pose.position.x,10.585325316973702
212.72,1739218307.231000000,/waffle/pose.pose.position.x,10.644728657936644
216.2,1739218310.711000000,/waffle/pose.pose.position.x,10.68398121445346
219.76,1739218314.271000000,/waffle/pose.pose.position.x,10.794695932047592
223.073,1739218317.584000000,/waffle/pose.pose.position.x,10.914863526217724
226.334,1739218320.845000000,/waffle/pose.pose.position.x,11.006346870128263
229.239,1739218323.750000000,/waffle/pose.pose.position.x,11.062029436963035
231.791,1739218326.302000000,/waffle/pose.pose.position.x,11.073207937405053
235.199,1739218329.710000000,/waffle/pose.pose.position.x,11.097896132306692
238.577,1739218333.088000000,/waffle/pose.pose.position.x,11.14634413923
242.065,1739218336.576000000,/waffle/pose.pose.position.x,10.898278417785498
245.372,1739218339.883000000,/waffle/pose.pose.position.x,10.725849132534139
248.935,1739218343.446000000,/waffle/pose.pose.position.x,10.685878968911654
252.814,1739218347.325000000,/waffle/pose.pose.position.x,10.687706784862304
256.418,1739218350.929000000,/waffle/pose.pose.position.x,10.669769244136614
259.422,1739218353.933000000,/waffle/pose.pose.position.x,10.635442125172679
262.186,1739218356.697000000,/waffle/pose.pose.position.x,10.60672556255547
