elapsed time,timestamp,topic,value
214.829,1739217199.493000000,/pose.pose.pose.position.y,-14.856093821414456
225.734,1739217210.398000000,/pose.pose.pose.position.y,-15.222901010635784
239.71,1739217224.374000000,/pose.pose.pose.position.y,-15.591643889056341
253.395,1739217238.059000000,/pose.pose.pose.position.y,-15.953218610470428
267.087,1739217251.751000000,/pose.pose.pose.position.y,-16.312346273299124
281.532,1739217266.196000000,/pose.pose.pose.position.y,-16.681533841875495
29.209,1739217013.873000000,/waffle/pose.pose.position.y,-0.000009993199739932714
30.975,1739217015.639000000,/waffle/pose.pose.position.y,-0.000004794053373145709
33.022,1739217017.686000000,/waffle/pose.pose.position.y,-0.000009898522252166591
35.27,1739217019.934000000,/waffle/pose.pose.position.y,-0.00000871128065427151
37.189,1739217021.853000000,/waffle/pose.pose.position.y,-0.0000074222997083372464
39.15,1739217023.814000000,/waffle/pose.pose.position.y,0.0000016457086386688682
41.057,1739217025.721000000,/waffle/pose.pose.position.y,9.756150883959529e-7
43.167,1739217027.831000000,/waffle/pose.pose.position.y,-1.6684226973736526e-7
45.161,1739217029.825000000,/waffle/pose.pose.position.y,-1.7873293779649168e-7
47.283,1739217031.947000000,/waffle/pose.pose.position.y,-1.0279673150614383e-7
49.372,1739217034.036000000,/waffle/pose.pose.position.y,-0.0000031306028076185342
52.069,1739217036.733000000,/waffle/pose.pose.position.y,0.0050837798455663444
54.951,1739217039.615000000,/waffle/pose.pose.position.y,-0.1438050576398088
57.878,1739217042.542000000,/waffle/pose.pose.position.y,-0.6087048220259627
60.911,1739217045.575000000,/waffle/pose.pose.position.y,-1.084836886952696
63.712,1739217048.376000000,/waffle/pose.pose.position.y,-1.585922545721156
66.208,1739217050.872000000,/waffle/pose.pose.position.y,-2.0861843403689466
68.887,1739217053.551000000,/waffle/pose.pose.position.y,-2.5849705043228117
71.688,1739217056.352000000,/waffle/pose.pose.position.y,-3.0844120194652636
74.239,1739217058.903000000,/waffle/pose.pose.position.y,-3.5842694019084247
76.859,1739217061.523000000,/waffle/pose.pose.position.y,-4.084109674482673
79.404,1739217064.068000000,/waffle/pose.pose.position.y,-4.5840428037376135
81.944,1739217066.608000000,/waffle/pose.pose.position.y,-5.084030054536093
84.553,1739217069.217000000,/waffle/pose.pose.position.y,-5.5839376139501935
87.09,1739217071.754000000,/waffle/pose.pose.position.y,-6.083756541900757
89.656,1739217074.320000000,/waffle/pose.pose.position.y,-6.583722946783379
92.632,1739217077.296000000,/waffle/pose.pose.position.y,-7.08296107911474
94.869,1739217079.533000000,/waffle/pose.pose.position.y,-7.135664546800722
97.107,1739217081.771000000,/waffle/pose.pose.position.y,-7.135879403998647
99.469,1739217084.133000000,/waffle/pose.pose.position.y,-7.13763659885241
102.112,1739217086.776000000,/waffle/pose.pose.position.y,-7.141345063913681
104.487,1739217089.151000000,/waffle/pose.pose.position.y,-7.135914672963294
106.931,1739217091.595000000,/waffle/pose.pose.position.y,-7.138311950401658
109.717,1739217094.381000000,/waffle/pose.pose.position.y,-7.206088960898696
112.453,1739217097.117000000,/waffle/pose.pose.position.y,-7.31918479543141
115.199,1739217099.863000000,/waffle/pose.pose.position.y,-7.420562468939698
117.68,1739217102.344000000,/waffle/pose.pose.position.y,-7.421947198692151
120.434,1739217105.098000000,/waffle/pose.pose.position.y,-7.426942760370643
123.005,1739217107.669000000,/waffle/pose.pose.position.y,-7.452503638445777
125.506,1739217110.170000000,/waffle/pose.pose.position.y,-7.496802686197807
127.807,1739217112.471000000,/waffle/pose.pose.position.y,-7.536452108966587
130.181,1739217114.845000000,/waffle/pose.pose.position.y,-7.559991186000599
133.28,1739217117.944000000,/waffle/pose.pose.position.y,-7.6295555628385205
136.729,1739217121.393000000,/waffle/pose.pose.position.y,-7.637581787808015
140.136,1739217124.800000000,/waffle/pose.pose.position.y,-7.763310332936026
143.606,1739217128.270000000,/waffle/pose.pose.position.y,-8.152569187846108
147.115,1739217131.779000000,/waffle/pose.pose.position.y,-8.63546644252495
150.736,1739217135.400000000,/waffle/pose.pose.position.y,-9.125022504570882
154.069,1739217138.733000000,/waffle/pose.pose.position.y,-9.605447640753606
157.85,1739217142.514000000,/waffle/pose.pose.position.y,-10.078166035542145
161.284,1739217145.948000000,/waffle/pose.pose.position.y,-10.552770041401203
164.934,1739217149.598000000,/waffle/pose.pose.position.y,-11.025065302927024
168.451,1739217153.115000000,/waffle/pose.pose.position.y,-11.477274902181705
171.825,1739217156.489000000,/waffle/pose.pose.position.y,-11.892281372693395
175.2,1739217159.864000000,/waffle/pose.pose.position.y,-12.236930320052354
178.373,1739217163.037000000,/waffle/pose.pose.position.y,-12.502434521848583
181.667,1739217166.331000000,/waffle/pose.pose.position.y,-12.77667418843303
185.06,1739217169.724000000,/waffle/pose.pose.position.y,-13.089196502177868
188.838,1739217173.502000000,/waffle/pose.pose.position.y,-13.390122708640856
191.826,1739217176.490000000,/waffle/pose.pose.position.y,-13.639817479692137
195.265,1739217179.929000000,/waffle/pose.pose.position.y,-13.855567023743824
198.624,1739217183.288000000,/waffle/pose.pose.position.y,-14.066214826806236
201.938,1739217186.602000000,/waffle/pose.pose.position.y,-14.265382551896545
205.231,1739217189.895000000,/waffle/pose.pose.position.y,-14.435109198277456
208.58,1739217193.244000000,/waffle/pose.pose.position.y,-14.553774207907932
212.037,1739217196.701000000,/waffle/pose.pose.position.y,-14.676143363202831
215.329,1739217199.993000000,/waffle/pose.pose.position.y,-14.791560351912356
219.008,1739217203.672000000,/waffle/pose.pose.position.y,-14.930599524034603
221.851,1739217206.515000000,/waffle/pose.pose.position.y,-15.033210873579
224.558,1739217209.222000000,/waffle/pose.pose.position.y,-15.10558668464311
227.289,1739217211.953000000,/waffle/pose.pose.position.y,-15.17655545008248
229.903,1739217214.567000000,/waffle/pose.pose.position.y,-15.247835268469766
232.586,1739217217.250000000,/waffle/pose.pose.position.y,-15.317464570564752
235.37,1739217220.034000000,/waffle/pose.pose.position.y,-15.386969747260613
238.028,1739217222.692000000,/waffle/pose.pose.position.y,-15.457344451532972
240.626,1739217225.290000000,/waffle/pose.pose.position.y,-15.52752029482795
243.213,1739217227.877000000,/waffle/pose.pose.position.y,-15.596151949766176
245.837,1739217230.501000000,/waffle/pose.pose.position.y,-15.665192279861232
248.411,1739217233.075000000,/waffle/pose.pose.position.y,-15.735228339989291
251.124,1739217235.788000000,/waffle/pose.pose.position.y,-15.804386915925338
253.759,1739217238.423000000,/waffle/pose.pose.position.y,-15.872471351936467
256.386,1739217241.050000000,/waffle/pose.pose.position.y,-15.94137844449507
258.991,1739217243.655000000,/waffle/pose.pose.position.y,-16.010949345345495
261.564,1739217246.228000000,/waffle/pose.pose.position.y,-16.07909265487787
264.201,1739217248.865000000,/waffle/pose.pose.position.y,-16.146803939668576
266.893,1739217251.557000000,/waffle/pose.pose.position.y,-16.215414388748457
269.545,1739217254.209000000,/waffle/pose.pose.position.y,-16.284300314557143
272.07,1739217256.734000000,/waffle/pose.pose.position.y,-16.351544175235492
274.73,1739217259.394000000,/waffle/pose.pose.position.y,-16.41902377108866
277.378,1739217262.042000000,/waffle/pose.pose.position.y,-16.48735769796422
280.241,1739217264.905000000,/waffle/pose.pose.position.y,-16.555347639058322
283.438,1739217268.102000000,/waffle/pose.pose.position.y,-16.62192409048132
